loc,trait,group1,group2,meandiff,p-adj,lower,upper,reject
Glyma.19G097300,water_soluble_protein,hap1,hap2,-2.4887,0.0118,-4.4172,-0.5602,TRUE
Glyma.03G056900,water_soluble_protein,hap1,hap2,-2.7282,0.0004,-4.2258,-1.2306,TRUE
Glyma.04G015700,water_soluble_protein,hap1,hap2,-2.8011,0.0018,-4.541,-1.0613,TRUE
Glyma.01G197400,water_soluble_protein,hap1,hap2,-2.5486,0.0131,-4.5544,-0.5428,TRUE
Glyma.16G098600,water_soluble_protein,hap1,hap2,-2.8585,0.0128,-5.1017,-0.6152,TRUE
Glyma.08G315300,water_soluble_protein,hap1,hap2,-6.8517,0.0002,-10.83,-2.8734,TRUE
Glyma.10G082400,water_soluble_protein,hap1,hap2,-4.491,0.0002,-6.7806,-2.2014,TRUE
Glyma.08G218000,water_soluble_protein,hap2,hap3,-2.0579,0.0479,-4.1005,-0.0152,TRUE
Glyma.19G085100,water_soluble_protein,hap1,hap2,-4.1062,0.0089,-7.166,-1.0465,TRUE
Glyma.07G256900,water_soluble_protein,hap1,hap2,-4.6501,0.0004,-7.1978,-2.1023,TRUE
Glyma.12G210100,water_soluble_protein,hap1,hap4,-6.4774,0.0003,-10.3471,-2.6078,TRUE
Glyma.12G210100,water_soluble_protein,hap2,hap4,-4.9589,0.012,-9.0094,-0.9084,TRUE
Glyma.06G208000,water_soluble_protein,hap1,hap2,-5.1255,0.0005,-7.9867,-2.2643,TRUE
Glyma.05G154600,water_soluble_protein,hap1,hap2,1.8199,0.0154,0.3528,3.2869,TRUE
Glyma.08G111000,water_soluble_protein,hap1,hap2,-9.9568,0,-13.6763,-6.2374,TRUE
Glyma.08G111000,water_soluble_protein,hap2,hap5,8.3348,0.0003,3.362,13.3076,TRUE
Glyma.01G167900,water_soluble_protein,hap1,hap2,-2.114,0.0112,-3.741,-0.4869,TRUE
Glyma.04G225700,water_soluble_protein,hap1,hap3,-2.9876,0.0044,-5.0285,-0.9467,TRUE
Glyma.04G086700,water_soluble_protein,hap1,hap2,-2.3189,0.0162,-4.2852,-0.3526,TRUE
Glyma.04G086700,water_soluble_protein,hap1,hap3,-4.0752,0.0206,-7.6395,-0.5109,TRUE
Glyma.06G206600,water_soluble_protein,hap1,hap2,-5.9424,0.0001,-8.8969,-2.9879,TRUE
Glyma.18G223900,water_soluble_protein,hap2,hap3,-3.2047,0.0082,-5.7114,-0.6979,TRUE
Glyma.15G267800,water_soluble_protein,hap1,hap2,-6.6311,0.0001,-9.9401,-3.3222,TRUE
Glyma.08G287800,water_soluble_protein,hap1,hap2,-1.9947,0.0358,-3.8558,-0.1336,TRUE
Glyma.07G057900,water_soluble_protein,hap1,hap2,-2.9944,0.0459,-5.9342,-0.0547,TRUE
Glyma.09G185200,water_soluble_protein,hap1,hap2,-2.7874,0.0098,-4.8917,-0.6831,TRUE
Glyma.09G243600,water_soluble_protein,hap1,hap2,2.0127,0.0299,0.1985,3.8269,TRUE
Glyma.01G224000,water_soluble_protein,hap1,hap3,-3.0958,0.0043,-5.2065,-0.9851,TRUE
Glyma.13G252800,water_soluble_protein,hap1,hap2,-3.1199,0.004,-5.2265,-1.0133,TRUE
Glyma.13G370000,water_soluble_protein,hap1,hap4,-5.0334,0.0031,-8.6111,-1.4557,TRUE
Glyma.13G370000,water_soluble_protein,hap2,hap4,-8.883,0.0017,-14.8792,-2.8868,TRUE
Glyma.03G181100,water_soluble_protein,hap1,hap2,2.3718,0.0064,0.6776,4.066,TRUE
Glyma.08G032900,water_soluble_protein,hap1,hap3,-3.4426,0.0181,-6.4031,-0.4821,TRUE
Glyma.04G023600,water_soluble_protein,hap1,hap2,-5.1793,0.0016,-8.3645,-1.9942,TRUE
Glyma.08G320300,water_soluble_protein,hap1,hap2,-4.7564,0.0039,-8.2084,-1.3043,TRUE
Glyma.08G110100,water_soluble_protein,hap1,hap2,-9.9538,0,-13.1474,-6.7603,TRUE
Glyma.08G110100,water_soluble_protein,hap1,hap3,-6.8773,0,-10.2536,-3.5011,TRUE
Glyma.15G066500,water_soluble_protein,hap1,hap2,-4.672,0.0326,-9.0326,-0.3114,TRUE
Glyma.18G244000,water_soluble_protein,hap3,hap5,-5.6986,0.0087,-10.3811,-1.0161,TRUE
Glyma.16G077800,water_soluble_protein,hap2,hap3,-3.7974,0.0323,-7.3669,-0.2279,TRUE
Glyma.18G228300,water_soluble_protein,hap1,hap2,3.6303,0.0011,1.2721,5.9885,TRUE
Glyma.18G228300,water_soluble_protein,hap1,hap3,2.6483,0.022,0.3117,4.9848,TRUE
Glyma.20G047000,water_soluble_protein,hap1,hap2,-2.9914,0.0006,-4.8498,-1.1329,TRUE
Glyma.09G033600,water_soluble_protein,hap1,hap2,3.2064,0.0321,0.2204,6.1923,TRUE
Glyma.09G033600,water_soluble_protein,hap2,hap3,-3.7429,0.0138,-6.855,-0.6308,TRUE
Glyma.10G116700,water_soluble_protein,hap1,hap5,-4.0973,0.0058,-6.9866,-1.2081,TRUE
Glyma.15G267700,water_soluble_protein,hap1,hap2,-4.9966,0.0039,-8.3641,-1.6292,TRUE
Glyma.08G149800,water_soluble_protein,hap1,hap2,5.1872,0,2.4777,7.8967,TRUE
Glyma.13G172000,water_soluble_protein,hap1,hap2,-5.2186,0.0014,-8.6866,-1.7507,TRUE
Glyma.13G172000,water_soluble_protein,hap2,hap3,5.4523,0.0083,1.1762,9.7284,TRUE
Glyma.16G070400,water_soluble_protein,hap1,hap8,-5.803,0.0013,-9.8006,-1.8055,TRUE
Glyma.16G070400,water_soluble_protein,hap2,hap8,-7.0769,0,-11.0576,-3.0962,TRUE
Glyma.09G252900,water_soluble_protein,hap1,hap3,-2.9991,0.0036,-5.1578,-0.8404,TRUE
Glyma.09G266000,water_soluble_protein,hap1,hap2,2.6334,0.013,0.5639,4.7029,TRUE
Glyma.16G070700,water_soluble_protein,hap1,hap3,-5.4351,0.0002,-8.2331,-2.637,TRUE
Glyma.08G280300,water_soluble_protein,hap1,hap2,-2.7984,0.0068,-4.8125,-0.7843,TRUE
Glyma.05G171600,water_soluble_protein,hap1,hap2,-7.2214,0.002,-12.4863,-1.9564,TRUE
Glyma.05G171600,water_soluble_protein,hap2,hap4,6.359,0.0185,0.723,11.9949,TRUE
Glyma.04G122600,water_soluble_protein,hap1,hap2,2.3322,0.0046,0.7293,3.9352,TRUE
Glyma.03G191500,water_soluble_protein,hap1,hap2,2.291,0.0054,0.6868,3.8952,TRUE
Glyma.04G121200,water_soluble_protein,hap1,hap2,2.7524,0.0031,0.7942,4.7105,TRUE
Glyma.08G097500,water_soluble_protein,hap1,hap3,-7.0265,0,-10.6814,-3.3717,TRUE
Glyma.08G097500,water_soluble_protein,hap2,hap3,-5.53,0.011,-10.0052,-1.0548,TRUE
Glyma.02G237300,water_soluble_protein,hap1,hap2,-1.6482,0.0387,-3.2098,-0.0866,TRUE
Glyma.04G038700,water_soluble_protein,hap1,hap2,2.5057,0.0041,0.8052,4.2061,TRUE
Glyma.14G211700,water_soluble_protein,hap1,hap2,1.8261,0.0301,0.1782,3.4739,TRUE
Glyma.17G249100,water_soluble_protein,hap1,hap4,4.7637,0.0117,0.7011,8.8263,TRUE
Glyma.20G106200,water_soluble_protein,hap1,hap3,-3.6498,0.0018,-6.1237,-1.1758,TRUE
Glyma.01G212500,water_soluble_protein,hap1,hap2,-6.6163,0.0003,-10.1333,-3.0993,TRUE
Glyma.09G185600,water_soluble_protein,hap1,hap2,-2.6174,0.0211,-4.8363,-0.3984,TRUE
Glyma.14G053500,water_soluble_protein,hap1,hap2,-1.9372,0.0119,-3.4403,-0.4342,TRUE
Glyma.01G030400,water_soluble_protein,hap1,hap5,-6.5744,0.0012,-10.873,-2.2757,TRUE
Glyma.19G007000,water_soluble_protein,hap1,hap2,2.3101,0.0036,0.7665,3.8536,TRUE
Glyma.19G227300,water_soluble_protein,hap1,hap2,-3.4743,0.0011,-5.5314,-1.4171,TRUE
Glyma.01G224700,water_soluble_protein,hap1,hap2,3.2569,0.0169,0.4825,6.0313,TRUE
Glyma.01G224700,water_soluble_protein,hap2,hap4,-3.5961,0.0045,-6.241,-0.9512,TRUE
Glyma.08G178900,water_soluble_protein,hap1,hap4,-4.3537,0.0119,-7.9092,-0.7983,TRUE
Glyma.11G080600,water_soluble_protein,hap2,hap4,-2.6547,0.0319,-5.1238,-0.1856,TRUE
Glyma.06G229600,water_soluble_protein,hap1,hap2,-3.0709,0.008,-5.4655,-0.6763,TRUE
Glyma.06G317400,water_soluble_protein,hap2,hap3,-4.4857,0.0008,-7.3416,-1.6297,TRUE
Glyma.04G224600,water_soluble_protein,hap1,hap2,-2.8088,0.0044,-4.7306,-0.8871,TRUE
Glyma.16G068000,water_soluble_protein,hap1,hap6,-4.9687,0.0018,-8.326,-1.6114,TRUE
Glyma.06G207500,water_soluble_protein,hap1,hap2,-3.3084,0.0128,-6.0323,-0.5846,TRUE
Glyma.08G318900,water_soluble_protein,hap1,hap2,-2.1426,0.0368,-4.1527,-0.1326,TRUE
Glyma.11G254000,water_soluble_protein,hap1,hap6,-4.7665,0.0057,-8.3549,-1.1781,TRUE
Glyma.11G254000,water_soluble_protein,hap2,hap6,-4.8978,0.0074,-8.6869,-1.1087,TRUE
Glyma.02G044400,water_soluble_protein,hap1,hap3,-3.7121,0.0016,-6.2087,-1.2156,TRUE
Glyma.20G082700,water_soluble_protein,hap1,hap2,-2.6215,0.0007,-4.1208,-1.1222,TRUE
Glyma.04G224200,water_soluble_protein,hap1,hap3,-2.7714,0.0061,-4.741,-0.8018,TRUE
Glyma.05G161300,water_soluble_protein,hap1,hap2,-2.9268,0.015,-5.3848,-0.4688,TRUE
Glyma.08G323600,water_soluble_protein,hap1,hap4,-3.4669,0.0355,-6.7459,-0.1879,TRUE
Glyma.20G110800,water_soluble_protein,hap1,hap2,-5.911,0,-8.3177,-3.5043,TRUE
Glyma.13G371300,water_soluble_protein,hap1,hap3,-4.2716,0.0304,-8.2176,-0.3256,TRUE
Glyma.07G064900,water_soluble_protein,hap2,hap3,-5.063,0.036,-9.8926,-0.2333,TRUE
Glyma.13G346800,water_soluble_protein,hap1,hap2,-2.477,0.0138,-4.4417,-0.5122,TRUE
Glyma.18G262100,water_soluble_protein,hap1,hap2,-1.6785,0.0472,-3.3359,-0.021,TRUE
Glyma.18G138600,water_soluble_protein,hap1,hap2,-3.8729,0.0059,-6.6114,-1.1344,TRUE
Glyma.16G078500,water_soluble_protein,hap1,hap3,-2.677,0.0052,-4.5439,-0.81,TRUE
Glyma.08G331800,water_soluble_protein,hap1,hap2,-2.4788,0.0043,-4.2937,-0.6639,TRUE
Glyma.08G065700,water_soluble_protein,hap1,hap2,-2.419,0.005,-4.0957,-0.7422,TRUE
Glyma.05G109800,water_soluble_protein,hap1,hap2,-3.5138,0.002,-5.7249,-1.3028,TRUE
Glyma.01G215000,water_soluble_protein,hap1,hap2,-4.3598,0.0002,-6.6356,-2.0841,TRUE
Glyma.04G025000,water_soluble_protein,hap1,hap4,-3.0106,0.0337,-5.7861,-0.2351,TRUE
Glyma.16G090500,water_soluble_protein,hap1,hap4,-4.0967,0.0126,-7.5393,-0.654,TRUE
Glyma.16G088200,water_soluble_protein,hap1,hap4,-3.2132,0.0189,-5.9917,-0.4346,TRUE
Glyma.19G032800,water_soluble_protein,hap1,hap2,-3.6908,0.0283,-6.9827,-0.3988,TRUE
Glyma.17G081000,water_soluble_protein,hap1,hap3,-2.882,0.0119,-5.1198,-0.6442,TRUE
Glyma.08G094600,water_soluble_protein,hap1,hap2,-7.82,0,-11.0369,-4.6031,TRUE
Glyma.19G034500,water_soluble_protein,hap1,hap2,-4.7001,0.0041,-7.8851,-1.5151,TRUE
Glyma.06G202300,water_soluble_protein,hap1,hap2,-3.0229,0.0154,-5.569,-0.4768,TRUE
Glyma.08G351300,water_soluble_protein,hap1,hap2,-4.6634,0.0002,-7.0557,-2.2711,TRUE
Glyma.11G079100,water_soluble_protein,hap1,hap2,-2.6911,0.0077,-4.7843,-0.5979,TRUE
Glyma.14G017900,water_soluble_protein,hap1,hap2,-1.5856,0.0356,-3.0629,-0.1084,TRUE
Glyma.13G206200,water_soluble_protein,hap1,hap6,-5.4236,0.0039,-9.4902,-1.3569,TRUE
Glyma.12G018700,water_soluble_protein,hap1,hap2,-4.4244,0.0021,-7.2132,-1.6355,TRUE
Glyma.02G238100,water_soluble_protein,hap1,hap2,-1.6794,0.0345,-3.2346,-0.1242,TRUE
Glyma.01G196400,water_soluble_protein,hap1,hap2,-2.0832,0.0293,-3.9541,-0.2122,TRUE
Glyma.03G184100,water_soluble_protein,hap1,hap2,-2.5307,0.0117,-4.5922,-0.4692,TRUE
Glyma.19G121600,water_soluble_protein,hap1,hap3,-3.2308,0.006,-5.521,-0.9405,TRUE
Glyma.19G098400,water_soluble_protein,hap5,hap6,5.448,0.0214,0.6619,10.234,TRUE
Glyma.18G288900,water_soluble_protein,hap1,hap3,-3.6222,0.0124,-6.5915,-0.653,TRUE
Glyma.18G156900,water_soluble_protein,hap1,hap3,-3.586,0.0067,-6.162,-1.01,TRUE
Glyma.01G008200,water_soluble_protein,hap2,hap7,-5.7965,0.0001,-9.3958,-2.1971,TRUE
Glyma.01G008200,water_soluble_protein,hap6,hap7,-6.7205,0.0009,-11.4321,-2.009,TRUE
Glyma.20G238500,water_soluble_protein,hap1,hap2,4.4832,0.0021,1.4023,7.5642,TRUE
Glyma.18G244800,water_soluble_protein,hap2,hap4,-5.5499,0.02,-10.5105,-0.5892,TRUE
Glyma.18G244800,water_soluble_protein,hap3,hap4,-6.3203,0.0013,-10.7768,-1.8637,TRUE
Glyma.14G212400,water_soluble_protein,hap1,hap2,3.3385,0.0048,1.0362,5.6408,TRUE
Glyma.18G135200,water_soluble_protein,hap1,hap4,-3.1302,0.0146,-5.7481,-0.5122,TRUE
Glyma.03G190500,water_soluble_protein,hap1,hap2,1.9122,0.0198,0.3076,3.5169,TRUE
Glyma.01G188100,water_soluble_protein,hap1,hap2,-1.8128,0.0402,-3.5431,-0.0824,TRUE
Glyma.17G013400,water_soluble_protein,hap1,hap3,-8.5125,0,-12.6687,-4.3563,TRUE
Glyma.17G013400,water_soluble_protein,hap2,hap3,-7.4323,0.0004,-11.922,-2.9426,TRUE
Glyma.04G225300,water_soluble_protein,hap1,hap2,-2.9293,0.0037,-4.8925,-0.9661,TRUE
Glyma.16G080700,water_soluble_protein,hap1,hap3,-3.3371,0.0161,-6.1641,-0.5101,TRUE
Glyma.18G053800,water_soluble_protein,hap1,hap2,-2.9333,0.0014,-4.7111,-1.1555,TRUE
Glyma.11G084300,water_soluble_protein,hap1,hap3,-4.738,0.0075,-8.4117,-1.0643,TRUE
Glyma.17G255400,water_soluble_protein,hap1,hap2,-8.5592,0,-11.9738,-5.1446,TRUE
Glyma.01G030100,water_soluble_protein,hap2,hap7,-8.3439,0.0009,-13.9156,-2.7721,TRUE
Glyma.01G030100,water_soluble_protein,hap3,hap7,-9.9918,0.0003,-16.167,-3.8165,TRUE
Glyma.01G030100,water_soluble_protein,hap5,hap7,-7.0964,0.0075,-12.7549,-1.4378,TRUE
Glyma.20G003200,water_soluble_protein,hap1,hap2,-3.7201,0.0326,-7.1277,-0.3125,TRUE
Glyma.08G353400,water_soluble_protein,hap1,hap3,-4.6328,0.0022,-7.8269,-1.4387,TRUE
Glyma.08G353400,water_soluble_protein,hap2,hap3,-6.9497,0.0021,-11.7192,-2.1801,TRUE
Glyma.18G271100,water_soluble_protein,hap3,hap48,-5.5137,0.0019,-8.7467,-2.2808,TRUE
Glyma.04G151100,water_soluble_protein,hap1,hap2,-3.9358,0.002,-6.4041,-1.4676,TRUE
Glyma.15G203000,water_soluble_protein,hap1,hap7,-6.0171,0.0025,-10.209,-1.8253,TRUE
Glyma.15G203000,water_soluble_protein,hap3,hap7,-6.1974,0.0013,-10.2882,-2.1066,TRUE
Glyma.13G238600,water_soluble_protein,hap1,hap2,-3.3064,0.0265,-6.2223,-0.3906,TRUE
Glyma.08G128700,water_soluble_protein,hap1,hap4,-5.7998,0.0004,-9.6906,-1.909,TRUE
Glyma.08G128700,water_soluble_protein,hap1,hap7,-5.3194,0.0152,-9.9763,-0.6625,TRUE
Glyma.03G000300,water_soluble_protein,hap1,hap2,-3.4826,0.007,-5.9999,-0.9654,TRUE
Glyma.08G160500,water_soluble_protein,hap1,hap2,-2.8871,0.0061,-4.9377,-0.8366,TRUE
Glyma.20G087900,water_soluble_protein,hap1,hap2,4.6562,0.0005,2.0907,7.2216,TRUE
Glyma.02G050100,water_soluble_protein,hap2,hap3,-2.1373,0.0142,-3.8391,-0.4355,TRUE
Glyma.06G206800,water_soluble_protein,hap1,hap2,-5.2118,0.0024,-8.8267,-1.5969,TRUE
Glyma.13G224800,water_soluble_protein,hap6,hap8,-5.1174,0.0367,-9.9777,-0.2572,TRUE
Glyma.04G014600,water_soluble_protein,hap1,hap3,-2.5012,0.0067,-4.2999,-0.7024,TRUE
Glyma.13G253500,water_soluble_protein,hap1,hap2,-2.6636,0.0066,-4.575,-0.7523,TRUE
Glyma.16G069300,water_soluble_protein,hap1,hap2,3.3721,0.0046,0.8839,5.8603,TRUE
Glyma.06G163300,water_soluble_protein,hap1,hap2,2.5585,0.0085,0.5489,4.5681,TRUE
Glyma.06G206500,water_soluble_protein,hap1,hap2,-2.02,0.0324,-3.8684,-0.1716,TRUE
Glyma.18G159800,water_soluble_protein,hap1,hap2,-3.9963,0.0036,-6.6666,-1.326,TRUE
Glyma.08G321900,water_soluble_protein,hap1,hap2,-3.1457,0.0073,-5.433,-0.8585,TRUE
Glyma.11G234700,water_soluble_protein,hap1,hap2,-7.3871,0,-10.8701,-3.9041,TRUE
Glyma.18G137300,water_soluble_protein,hap1,hap4,-3.9611,0.0083,-7.1513,-0.771,TRUE
Glyma.18G163800,water_soluble_protein,hap1,hap3,-4.2066,0.0226,-7.986,-0.4273,TRUE
Glyma.19G082900,water_soluble_protein,hap1,hap2,-4.1438,0.0025,-6.8127,-1.475,TRUE
Glyma.09G253600,water_soluble_protein,hap1,hap2,-2.5745,0.0014,-4.1368,-1.0121,TRUE
Glyma.08G285200,water_soluble_protein,hap1,hap2,-2.5866,0.0079,-4.4869,-0.6863,TRUE
Glyma.08G283700,water_soluble_protein,hap1,hap2,-3.2441,0.0019,-5.2703,-1.218,TRUE
Glyma.08G160700,water_soluble_protein,hap1,hap2,-2.7454,0.0104,-4.837,-0.6539,TRUE
Glyma.18G150900,water_soluble_protein,hap1,hap3,-4.3945,0.0017,-7.3493,-1.4398,TRUE
Glyma.20G229800,water_soluble_protein,hap1,hap2,5.0567,0.0014,1.7038,8.4095,TRUE
Glyma.16G213400,water_soluble_protein,hap2,hap3,-2.9565,0.0061,-5.1976,-0.7154,TRUE
Glyma.03G100000,water_soluble_protein,hap1,hap2,-1.8985,0.0119,-3.3718,-0.4253,TRUE
Glyma.10G031700,water_soluble_protein,hap1,hap2,-5.5261,0.0014,-8.8755,-2.1766,TRUE
Glyma.14G215600,water_soluble_protein,hap1,hap5,-5.2586,0.0433,-10.3919,-0.1254,TRUE
Glyma.14G215600,water_soluble_protein,hap2,hap5,-6.5665,0.0178,-12.1999,-0.9331,TRUE
Glyma.08G030100,water_soluble_protein,hap1,hap2,-3.8919,0.0126,-6.9377,-0.8461,TRUE
Glyma.20G109800,water_soluble_protein,hap1,hap6,-6.3314,0,-9.7692,-2.8937,TRUE
Glyma.20G109800,water_soluble_protein,hap2,hap6,-5.1319,0.0004,-8.406,-1.8578,TRUE
Glyma.13G165500,water_soluble_protein,hap2,hap3,-2.7782,0.0042,-4.8803,-0.6761,TRUE
Glyma.09G022800,water_soluble_protein,hap2,hap4,-3.8089,0.0022,-6.2249,-1.3929,TRUE
Glyma.18G018400,water_soluble_protein,hap1,hap5,-5.7202,0.0138,-10.5756,-0.8648,TRUE
Glyma.18G172600,water_soluble_protein,hap1,hap5,-4.8986,0.0063,-8.3886,-1.4087,TRUE
Glyma.06G209100,water_soluble_protein,hap1,hap2,-5.1287,0.0005,-7.9803,-2.277,TRUE
Glyma.18G136400,water_soluble_protein,hap2,hap5,-5.885,0.0278,-11.3467,-0.4233,TRUE
Glyma.08G351100,water_soluble_protein,hap1,hap3,-4.1169,0.0034,-7.07,-1.1638,TRUE
Glyma.08G351100,water_soluble_protein,hap2,hap3,-5.381,0.0008,-8.7977,-1.9643,TRUE
Glyma.04G035700,water_soluble_protein,hap1,hap2,-2.5626,0.007,-4.415,-0.7102,TRUE
Glyma.16G078100,water_soluble_protein,hap1,hap3,-3.7515,0.0023,-6.4483,-1.0547,TRUE
Glyma.16G078100,water_soluble_protein,hap3,hap6,6.0956,0.0378,0.2413,11.9499,TRUE
Glyma.03G099100,water_soluble_protein,hap1,hap3,-4.6703,0.0001,-7.2431,-2.0975,TRUE
Glyma.10G032600,water_soluble_protein,hap1,hap7,-6.3987,0.0019,-10.9252,-1.8722,TRUE
Glyma.10G032600,water_soluble_protein,hap3,hap7,-7.8442,0.0021,-13.4309,-2.2575,TRUE
Glyma.06G233200,water_soluble_protein,hap1,hap2,-3.0997,0.0067,-5.4728,-0.7265,TRUE
Glyma.18G235500,water_soluble_protein,hap1,hap2,-1.8821,0.0362,-3.6418,-0.1224,TRUE
Glyma.10G032100,water_soluble_protein,hap3,hap6,-6.0238,0.0004,-9.8184,-2.2293,TRUE
Glyma.06G324500,water_soluble_protein,hap1,hap2,-3.2427,0.0234,-6.0414,-0.444,TRUE
Glyma.13G207200,water_soluble_protein,hap1,hap3,-4.5883,0.0003,-7.4281,-1.7486,TRUE
Glyma.13G207200,water_soluble_protein,hap3,hap5,6.2661,0.0006,2.2062,10.326,TRUE
Glyma.16G082400,water_soluble_protein,hap1,hap3,-3.2366,0.0141,-5.933,-0.5402,TRUE
Glyma.06G207700,water_soluble_protein,hap1,hap2,-5.7607,0.0007,-9.403,-2.1184,TRUE
Glyma.06G207700,water_soluble_protein,hap2,hap3,5.1249,0.0171,0.7498,9.5,TRUE
Glyma.03G042300,water_soluble_protein,hap3,hap4,-5.0305,0.0011,-8.5288,-1.5323,TRUE
Glyma.03G182000,water_soluble_protein,hap1,hap2,1.9085,0.0132,0.4055,3.4115,TRUE
Glyma.12G032200,water_soluble_protein,hap1,hap2,-5.4747,0.0028,-9.0386,-1.9108,TRUE
Glyma.08G277800,water_soluble_protein,hap1,hap2,-3.0846,0.0029,-5.0959,-1.0734,TRUE
Glyma.18G045200,water_soluble_protein,hap1,hap2,-3.9883,0.0056,-6.7908,-1.1858,TRUE
Glyma.05G026200,water_soluble_protein,hap1,hap2,-2.1641,0.0144,-3.8921,-0.4361,TRUE
Glyma.01G069400,water_soluble_protein,hap1,hap2,3.0691,0.0221,0.4472,5.6909,TRUE
Glyma.03G096300,water_soluble_protein,hap1,hap2,-2.971,0.0093,-5.3278,-0.6141,TRUE
Glyma.18G045400,water_soluble_protein,hap1,hap2,2.5838,0.0097,0.6357,4.5319,TRUE
Glyma.07G178400,water_soluble_protein,hap2,hap3,-4.1133,0.0083,-7.3377,-0.8889,TRUE
Glyma.04G152400,water_soluble_protein,hap1,hap2,-3.321,0.0055,-5.6528,-0.9891,TRUE
Glyma.08G158500,water_soluble_protein,hap1,hap2,1.8687,0.0325,0.1575,3.5799,TRUE
Glyma.18G160000,water_soluble_protein,hap1,hap2,-3.4163,0.0111,-6.0431,-0.7895,TRUE
Glyma.13G144300,water_soluble_protein,hap1,hap2,-2.1164,0.0415,-4.1504,-0.0823,TRUE
Glyma.08G348900,water_soluble_protein,hap1,hap3,-4.8903,0.0001,-7.6536,-2.127,TRUE
Glyma.08G348900,water_soluble_protein,hap2,hap3,-4.4247,0.0024,-7.4913,-1.3582,TRUE
Glyma.08G221000,water_soluble_protein,hap1,hap3,3.0634,0.0249,0.2778,5.849,TRUE
Glyma.19G227100,water_soluble_protein,hap1,hap2,-3.6755,0.0007,-5.785,-1.566,TRUE
Glyma.08G304000,water_soluble_protein,hap1,hap7,-6.2904,0.0012,-10.5781,-2.0028,TRUE
Glyma.08G099200,water_soluble_protein,hap1,hap2,-6.4316,0.0003,-10.2506,-2.6127,TRUE
Glyma.20G109000,water_soluble_protein,hap1,hap2,-3.6564,0.0034,-6.2746,-1.0382,TRUE
Glyma.02G003700,water_soluble_protein,hap1,hap2,-3.1046,0.0005,-4.837,-1.3722,TRUE
Glyma.12G048300,water_soluble_protein,hap1,hap2,-4.1502,0.0052,-7.0461,-1.2543,TRUE
Glyma.04G019100,water_soluble_protein,hap2,hap3,-4.6621,0.0228,-8.7959,-0.5283,TRUE
Glyma.06G158800,water_soluble_protein,hap1,hap2,-5.0288,0.0035,-8.3772,-1.6805,TRUE
Glyma.08G219500,water_soluble_protein,hap1,hap4,-3.8018,0.0027,-6.4639,-1.1397,TRUE
Glyma.08G219500,water_soluble_protein,hap2,hap4,-2.7468,0.0354,-5.3426,-0.1509,TRUE
Glyma.13G202700,water_soluble_protein,hap2,hap3,-6.2128,0.0012,-10.276,-2.1496,TRUE
Glyma.17G045900,water_soluble_protein,hap1,hap5,-6.2566,0.0152,-11.7329,-0.7803,TRUE
Glyma.17G245400,water_soluble_protein,hap1,hap2,-4.1408,0.0037,-6.9189,-1.3627,TRUE
Glyma.08G354500,water_soluble_protein,hap1,hap4,-4.8093,0.0015,-8.0203,-1.5984,TRUE
Glyma.18G235200,water_soluble_protein,hap1,hap2,-1.9409,0.0287,-3.6769,-0.205,TRUE
Glyma.03G161800,water_soluble_protein,hap2,hap3,-2.8903,0.0369,-5.6407,-0.14,TRUE
Glyma.08G288100,water_soluble_protein,hap1,hap2,-3.8476,0.0051,-6.5231,-1.172,TRUE
Glyma.09G024800,water_soluble_protein,hap1,hap2,-4.327,0.0002,-6.604,-2.05,TRUE
Glyma.20G230200,water_soluble_protein,hap1,hap2,2.1029,0.0102,0.5063,3.6995,TRUE
Glyma.05G152300,water_soluble_protein,hap1,hap2,1.9628,0.0115,0.4475,3.4781,TRUE
Glyma.08G119900,water_soluble_protein,hap1,hap2,3.1831,0.0002,1.5121,4.8541,TRUE
Glyma.08G095700,water_soluble_protein,hap1,hap2,-5.7687,0.0016,-9.3214,-2.216,TRUE
Glyma.04G107400,water_soluble_protein,hap1,hap3,-2.8556,0.017,-5.2918,-0.4194,TRUE
Glyma.18G183100,water_soluble_protein,hap3,hap4,-6.9073,0.0011,-11.4191,-2.3955,TRUE
Glyma.09G167400,water_soluble_protein,hap1,hap2,-2.9609,0.0132,-5.2952,-0.6267,TRUE
Glyma.05G112300,water_soluble_protein,hap1,hap2,-2.483,0.0054,-4.2207,-0.7453,TRUE
Glyma.19G031100,water_soluble_protein,hap1,hap2,-3.7279,0.0192,-6.8386,-0.6172,TRUE
Glyma.01G219800,water_soluble_protein,hap1,hap3,-4.5087,0.0101,-8.2101,-0.8073,TRUE
Glyma.01G219800,water_soluble_protein,hap1,hap5,-4.683,0.0003,-7.5799,-1.7861,TRUE
Glyma.08G352100,water_soluble_protein,hap1,hap5,-10.8498,0,-15.7263,-5.9734,TRUE
Glyma.08G352100,water_soluble_protein,hap2,hap5,-9.6167,0.0001,-14.7963,-4.4371,TRUE
Glyma.04G097600,water_soluble_protein,hap1,hap2,-2.8204,0.0044,-4.7476,-0.8932,TRUE
Glyma.18G267300,water_soluble_protein,hap1,hap2,2.8538,0.0113,0.4813,5.2262,TRUE
Glyma.08G146700,water_soluble_protein,hap2,hap3,-4.2169,0.0064,-7.5283,-0.9055,TRUE
Glyma.01G037700,water_soluble_protein,hap1,hap2,-2.3267,0.0025,-3.82,-0.8335,TRUE
Glyma.18G225300,water_soluble_protein,hap2,hap3,-3.4395,0.0077,-6.1869,-0.692,TRUE
