loc,trait,group1,group2,meandiff,p-adj,lower,upper,reject
Glyma.06G205800,protein_content,hap1,hap3,1.0718,0.0013,0.4218,1.7217,TRUE
Glyma.07G216000,protein_content,hap1,hap2,1.4747,0.0141,0.3001,2.6492,TRUE
Glyma.19G008500,protein_content,hap1,hap2,-0.9452,0.0029,-1.5629,-0.3276,TRUE
Glyma.11G020700,protein_content,hap1,hap2,1.4306,0.0017,0.5433,2.3178,TRUE
Glyma.17G029000,protein_content,hap2,hap3,1.4828,0.0017,0.4793,2.4862,TRUE
Glyma.18G165400,protein_content,hap1,hap7,1.8408,0.0197,0.2395,3.4422,TRUE
Glyma.10G127400,protein_content,hap1,hap2,1.4188,0.0037,0.4648,2.3727,TRUE
Glyma.20G077200,protein_content,hap1,hap2,1.5879,0.0076,0.4274,2.7485,TRUE
Glyma.01G198900,protein_content,hap1,hap2,1.3319,0.0002,0.6339,2.0298,TRUE
Glyma.07G054300,protein_content,hap1,hap2,1.6966,0.0015,0.6593,2.734,TRUE
Glyma.16G038900,protein_content,hap2,hap3,-1.0599,0.0213,-1.9915,-0.1282,TRUE
Glyma.18G191000,protein_content,hap1,hap2,1.2748,0.0414,0.0395,2.5101,TRUE
Glyma.10G043500,protein_content,hap1,hap2,-1.2571,0.0061,-2.2117,-0.3025,TRUE
Glyma.13G144400,protein_content,hap1,hap2,-0.9796,0.0013,-1.5707,-0.3884,TRUE
Glyma.17G160700,protein_content,hap1,hap2,0.9571,0.0015,0.3695,1.5447,TRUE
Glyma.08G168900,protein_content,hap1,hap2,0.8496,0.0131,0.1806,1.5186,TRUE
Glyma.13G165700,protein_content,hap1,hap2,1.3185,0.0033,0.4452,2.1918,TRUE
Glyma.05G122000,protein_content,hap1,hap2,-1.3375,0.0016,-2.1629,-0.5121,TRUE
Glyma.08G138100,protein_content,hap1,hap3,1.7103,0.0102,0.3033,3.1173,TRUE
Glyma.08G138100,protein_content,hap2,hap3,1.769,0.0195,0.2064,3.3316,TRUE
Glyma.01G011200,protein_content,hap1,hap2,1.904,0.0003,0.8761,2.9319,TRUE
Glyma.11G101000,protein_content,hap1,hap2,-1.2246,0.0007,-1.9286,-0.5207,TRUE
Glyma.01G006500,protein_content,hap1,hap3,0.876,0.0343,0.0517,1.7003,TRUE
Glyma.18G193700,protein_content,hap1,hap2,1.0592,0.0091,0.2661,1.8523,TRUE
Glyma.15G065100,protein_content,hap1,hap4,-1.512,0.0055,-2.6493,-0.3746,TRUE
Glyma.04G043600,protein_content,hap1,hap4,-2.0751,0.0043,-3.5976,-0.5525,TRUE
Glyma.04G043600,protein_content,hap2,hap4,-2.1008,0.0065,-3.7081,-0.4935,TRUE
Glyma.05G233900,protein_content,hap1,hap4,0.784,0.0246,0.1017,1.4663,TRUE
Glyma.17G075200,protein_content,hap1,hap3,1.007,0.0241,0.107,1.9071,TRUE
Glyma.11G131000,protein_content,hap1,hap2,-1.2758,0.0005,-1.9816,-0.57,TRUE
Glyma.13G040000,protein_content,hap2,hap3,-1.1085,0.0074,-1.9679,-0.249,TRUE
Glyma.03G207900,protein_content,hap1,hap2,1.0369,0.0075,0.2804,1.7934,TRUE
Glyma.08G104900,protein_content,hap1,hap2,2.0688,0.0001,1.0426,3.095,TRUE
Glyma.01G215400,protein_content,hap1,hap4,-1.2487,0.0162,-2.2643,-0.2332,TRUE
Glyma.08G118400,protein_content,hap1,hap2,1.5211,0,0.7227,2.3195,TRUE
Glyma.15G047000,protein_content,hap1,hap2,2.0025,0,0.9538,3.0512,TRUE
Glyma.15G047000,protein_content,hap1,hap3,1.1603,0.0183,0.1606,2.16,TRUE
Glyma.13G308000,protein_content,hap1,hap2,1.4903,0.0043,0.4721,2.5085,TRUE
Glyma.07G169500,protein_content,hap1,hap2,-0.7014,0.0252,-1.3147,-0.0882,TRUE
Glyma.04G053800,protein_content,hap1,hap2,-1.0266,0.0255,-1.9259,-0.1272,TRUE
Glyma.07G191200,protein_content,hap1,hap2,1.3119,0.0081,0.3445,2.2793,TRUE
Glyma.15G034900,protein_content,hap1,hap3,1.1194,0.0042,0.2994,1.9394,TRUE
Glyma.15G051300,protein_content,hap1,hap2,0.9992,0.0042,0.3183,1.6801,TRUE
Glyma.07G045200,protein_content,hap1,hap2,1.5795,0.0001,0.7903,2.3688,TRUE
Glyma.08G165100,protein_content,hap1,hap2,0.8812,0.0128,0.1898,1.5727,TRUE
Glyma.17G067900,protein_content,hap1,hap2,-0.7872,0.0444,-1.5589,-0.0155,TRUE
Glyma.17G067900,protein_content,hap2,hap3,1.6216,0.0017,0.5261,2.7171,TRUE
Glyma.15G030300,protein_content,hap1,hap2,1.0081,0.0052,0.3039,1.7123,TRUE
Glyma.15G017200,protein_content,hap1,hap2,1.0337,0.0122,0.2277,1.8398,TRUE
Glyma.18G028000,protein_content,hap2,hap4,1.7252,0.0004,0.6328,2.8176,TRUE
Glyma.15G017900,protein_content,hap1,hap2,1.1712,0.0053,0.3528,1.9897,TRUE
Glyma.10G062000,protein_content,hap1,hap2,1.0854,0.0009,0.4489,1.7218,TRUE
Glyma.04G165700,protein_content,hap2,hap3,-1.5217,0.0068,-2.691,-0.3524,TRUE
Glyma.17G243600,protein_content,hap1,hap3,2.1842,0.0004,0.9836,3.3848,TRUE
Glyma.08G309900,protein_content,hap1,hap3,-1.462,0.0044,-2.463,-0.4611,TRUE
Glyma.17G071300,protein_content,hap1,hap2,1.1124,0.0003,0.5142,1.7106,TRUE
Glyma.04G171600,protein_content,hap1,hap2,1.2056,0.0188,0.2019,2.2093,TRUE
Glyma.08G098500,protein_content,hap1,hap3,1.5511,0.0008,0.6501,2.4521,TRUE
Glyma.08G107900,protein_content,hap1,hap3,1.6422,0.0001,0.7139,2.5706,TRUE
Glyma.08G107900,protein_content,hap2,hap3,1.4394,0.0005,0.5569,2.3219,TRUE
Glyma.08G071600,protein_content,hap1,hap2,1.7748,0.0031,0.6063,2.9434,TRUE
Glyma.08G276600,protein_content,hap1,hap2,1.4601,0.0005,0.653,2.2672,TRUE
Glyma.20G096300,protein_content,hap1,hap2,-1.4025,0.0003,-2.1471,-0.6579,TRUE
Glyma.15G033700,protein_content,hap1,hap3,1.1132,0.0391,0.0387,2.1878,TRUE
Glyma.15G033700,protein_content,hap3,hap4,-1.6887,0.0009,-2.8275,-0.55,TRUE
Glyma.10G209200,protein_content,hap1,hap2,1.4607,0.0002,0.7092,2.2121,TRUE
Glyma.12G143200,protein_content,hap1,hap2,1.0379,0.0011,0.4202,1.6556,TRUE
Glyma.17G151600,protein_content,hap1,hap2,-0.8548,0.007,-1.4733,-0.2364,TRUE
Glyma.02G177900,protein_content,hap1,hap2,-0.823,0.009,-1.4379,-0.208,TRUE
Glyma.04G207200,protein_content,hap1,hap2,1.4317,0.0041,0.4584,2.4049,TRUE
Glyma.08G201300,protein_content,hap1,hap3,2.086,0.0056,0.4651,3.7069,TRUE
Glyma.17G017400,protein_content,hap1,hap2,2.1944,0.0002,0.9111,3.4777,TRUE
Glyma.20G020600,protein_content,hap1,hap2,-1.5535,0.0067,-2.6717,-0.4354,TRUE
Glyma.08G096100,protein_content,hap1,hap2,1.6212,0.0032,0.5502,2.6922,TRUE
Glyma.11G132700,protein_content,hap1,hap5,-1.2678,0.0249,-2.4301,-0.1054,TRUE
Glyma.11G132700,protein_content,hap5,hap8,1.926,0.0031,0.4722,3.3798,TRUE
Glyma.08G153300,protein_content,hap1,hap2,0.9852,0.0018,0.3727,1.5977,TRUE
Glyma.06G275200,protein_content,hap1,hap2,-1.5358,0,-2.3338,-0.7379,TRUE
Glyma.13G348900,protein_content,hap2,hap3,1.5062,0.0006,0.5686,2.4438,TRUE
Glyma.08G141200,protein_content,hap1,hap2,1.3217,0,0.7191,1.9243,TRUE
Glyma.06G314600,protein_content,hap1,hap2,0.9612,0.0093,0.2392,1.6832,TRUE
Glyma.01G101500,protein_content,hap1,hap2,0.7112,0.0264,0.0844,1.3381,TRUE
Glyma.13G319300,protein_content,hap1,hap2,1.3637,0.0004,0.6145,2.113,TRUE
Glyma.09G049400,protein_content,hap2,hap3,1.5876,0.0021,0.4527,2.7226,TRUE
Glyma.18G024300,protein_content,hap1,hap2,-1.2666,0.0015,-2.1146,-0.4186,TRUE
Glyma.08G166500,protein_content,hap1,hap2,1.1614,0.0031,0.3347,1.9882,TRUE
Glyma.18G092800,protein_content,hap1,hap2,2.5618,0.0003,1.0286,4.0949,TRUE
Glyma.05G202000,protein_content,hap1,hap2,-1.0653,0.0307,-2.0304,-0.1002,TRUE
Glyma.08G107500,protein_content,hap1,hap2,1.6973,0,0.9496,2.445,TRUE
Glyma.11G144400,protein_content,hap1,hap3,-1.3006,0.0275,-2.485,-0.1162,TRUE
Glyma.05G177800,protein_content,hap2,hap4,1.7696,0.0029,0.4719,3.0673,TRUE
Glyma.19G218400,protein_content,hap1,hap2,1.9178,0.002,0.7118,3.1239,TRUE
Glyma.18G172000,protein_content,hap1,hap2,2.4801,0.001,0.8725,4.0877,TRUE
Glyma.13G352700,protein_content,hap2,hap3,2.7824,0.0001,1.2466,4.3182,TRUE
Glyma.15G037800,protein_content,hap1,hap2,1.1104,0.0028,0.3882,1.8327,TRUE
Glyma.02G124400,protein_content,hap1,hap2,-0.6976,0.041,-1.3665,-0.0288,TRUE
Glyma.19G026300,protein_content,hap1,hap2,1.4348,0.0125,0.2552,2.6145,TRUE
Glyma.18G104200,protein_content,hap2,hap3,1.2949,0.0022,0.3999,2.1899,TRUE
Glyma.14G220800,protein_content,hap1,hap2,1.7468,0.0091,0.44,3.0537,TRUE
Glyma.08G104600,protein_content,hap1,hap2,1.95,0.0003,0.722,3.1781,TRUE
Glyma.08G296200,protein_content,hap1,hap2,-1.3977,0.011,-2.4714,-0.3241,TRUE
Glyma.15G050700,protein_content,hap1,hap2,1.3227,0.0002,0.6381,2.0073,TRUE
Glyma.15G033600,protein_content,hap1,hap3,1.1057,0.0382,0.042,2.1693,TRUE
Glyma.15G033600,protein_content,hap3,hap4,-1.6188,0.0013,-2.7334,-0.5042,TRUE
Glyma.20G222700,protein_content,hap1,hap2,1.2315,0.0001,0.6371,1.8259,TRUE
Glyma.07G047200,protein_content,hap1,hap3,1.2461,0.0019,0.3968,2.0953,TRUE
Glyma.05G185200,protein_content,hap1,hap2,-1.035,0.0012,-1.654,-0.416,TRUE
Glyma.13G143100,protein_content,hap1,hap2,-0.8755,0.0045,-1.4762,-0.2749,TRUE
Glyma.01G198500,protein_content,hap1,hap2,1.2876,0.0001,0.6464,1.9288,TRUE
Glyma.08G197200,protein_content,hap1,hap2,0.7185,0.0253,0.09,1.347,TRUE
Glyma.08G106700,protein_content,hap1,hap2,1.7712,0,0.9012,2.6412,TRUE
Glyma.08G106700,protein_content,hap1,hap3,1.5579,0.0208,0.1928,2.923,TRUE
Glyma.19G016600,protein_content,hap1,hap2,-1.0638,0.0082,-1.8493,-0.2783,TRUE
Glyma.08G277400,protein_content,hap1,hap5,2.5274,0.0053,0.5377,4.5171,TRUE
Glyma.08G169900,protein_content,hap1,hap2,1.1646,0.0035,0.3254,2.0039,TRUE
Glyma.08G276400,protein_content,hap1,hap2,1.4712,0.0001,0.7707,2.1717,TRUE
Glyma.01G177700,protein_content,hap1,hap2,-0.8726,0.0049,-1.4779,-0.2673,TRUE
Glyma.08G204900,protein_content,hap2,hap3,1.6206,0.0203,0.1822,3.059,TRUE
Glyma.07G054100,protein_content,hap1,hap3,2.1946,0.0026,0.596,3.7933,TRUE
Glyma.06G274400,protein_content,hap1,hap2,-1.4639,0.0002,-2.3011,-0.6266,TRUE
Glyma.11G248600,protein_content,hap1,hap5,1.9022,0.0008,0.6399,3.1646,TRUE
Glyma.11G248600,protein_content,hap4,hap5,1.9826,0.0264,0.1661,3.7991,TRUE
Glyma.15G045500,protein_content,hap1,hap2,1.7731,0.0002,0.7362,2.8101,TRUE
Glyma.15G045500,protein_content,hap1,hap3,1.2873,0.0052,0.3238,2.2508,TRUE
Glyma.04G172100,protein_content,hap1,hap2,1.2018,0.015,0.2363,2.1674,TRUE
Glyma.08G118900,protein_content,hap1,hap2,1.3267,0,0.7342,1.9192,TRUE
Glyma.08G110200,protein_content,hap1,hap2,1.8213,0,0.9791,2.6634,TRUE
Glyma.16G201500,protein_content,hap11,hap3,3.0211,0.0052,0.6141,5.4281,TRUE
Glyma.18G150600,protein_content,hap3,hap4,-2.2365,0.0007,-3.7908,-0.6823,TRUE
Glyma.08G137800,protein_content,hap1,hap2,1.2921,0.0001,0.5575,2.0266,TRUE
Glyma.07G051900,protein_content,hap1,hap2,1.3263,0.0001,0.678,1.9746,TRUE
Glyma.13G250700,protein_content,hap1,hap2,1.3013,0.0056,0.3843,2.2183,TRUE
Glyma.08G246500,protein_content,hap1,hap2,1.1393,0.003,0.332,1.9466,TRUE
Glyma.08G142200,protein_content,hap1,hap2,1.1118,0.0003,0.521,1.7025,TRUE
Glyma.01G145600,protein_content,hap1,hap2,1.5115,0.003,0.5206,2.5023,TRUE
Glyma.17G067600,protein_content,hap1,hap2,-0.7856,0.0114,-1.3918,-0.1794,TRUE
Glyma.03G204100,protein_content,hap1,hap2,1.2117,0.0239,0.1148,2.3086,TRUE
Glyma.03G204100,protein_content,hap1,hap3,1.7155,0.0001,0.7121,2.7189,TRUE
Glyma.01G213600,protein_content,hap1,hap4,-1.4221,0.0219,-2.677,-0.1672,TRUE
Glyma.15G035600,protein_content,hap1,hap3,1.3623,0.0079,0.2698,2.4548,TRUE
Glyma.15G035600,protein_content,hap3,hap4,-1.3028,0.0084,-2.3543,-0.2514,TRUE
Glyma.15G029200,protein_content,hap1,hap3,1.2581,0.0021,0.4622,2.054,TRUE
Glyma.10G207100,protein_content,hap1,hap2,1.3421,0.0015,0.5218,2.1624,TRUE
Glyma.01G101200,protein_content,hap1,hap3,0.6882,0.0282,0.0742,1.3021,TRUE
Glyma.08G207500,protein_content,hap1,hap3,1.1509,0.0032,0.3302,1.9715,TRUE
Glyma.08G133100,protein_content,hap1,hap3,1.1276,0.0004,0.509,1.7462,TRUE
Glyma.03G241500,protein_content,hap1,hap2,-0.9389,0.0219,-1.7672,-0.1105,TRUE
Glyma.07G140400,protein_content,hap1,hap3,-0.8838,0.0414,-1.733,-0.0347,TRUE
Glyma.05G243300,protein_content,hap1,hap2,0.7638,0.0139,0.1568,1.3709,TRUE
Glyma.01G214000,protein_content,hap1,hap4,-2.379,0.0003,-3.7875,-0.9705,TRUE
Glyma.01G214000,protein_content,hap2,hap4,-2.817,0.0001,-4.3405,-1.2934,TRUE
Glyma.06G045600,protein_content,hap1,hap2,-0.9177,0.033,-1.7762,-0.0592,TRUE
Glyma.16G016400,protein_content,hap1,hap2,-1.4609,0.001,-2.3244,-0.5973,TRUE
Glyma.03G202800,protein_content,hap1,hap2,0.9494,0.0436,0.0214,1.8774,TRUE
Glyma.03G202800,protein_content,hap1,hap3,1.3219,0.0027,0.3939,2.25,TRUE
Glyma.19G130800,protein_content,hap1,hap4,2.3706,0.0022,0.6729,4.0684,TRUE
Glyma.19G130800,protein_content,hap3,hap4,1.705,0.0229,0.1707,3.2394,TRUE
Glyma.08G107400,protein_content,hap1,hap2,1.6873,0,1.0313,2.3434,TRUE
Glyma.11G156200,protein_content,hap1,hap2,1.3099,0.0005,0.505,2.1148,TRUE
Glyma.20G061600,protein_content,hap1,hap2,2.0315,0.0018,0.7661,3.2968,TRUE
Glyma.03G007400,protein_content,hap1,hap2,0.7569,0.0143,0.153,1.3607,TRUE
Glyma.20G076600,protein_content,hap1,hap2,1.7626,0.0024,0.6331,2.8922,TRUE
Glyma.02G044000,protein_content,hap1,hap2,-1.2918,0.0004,-2.0033,-0.5804,TRUE
Glyma.17G010200,protein_content,hap1,hap2,0.9112,0.0077,0.2438,1.5786,TRUE
Glyma.08G113700,protein_content,hap1,hap3,1.7759,0.0003,0.6685,2.8833,TRUE
Glyma.13G031200,protein_content,hap1,hap2,-0.8266,0.0117,-1.4669,-0.1864,TRUE
Glyma.08G163500,protein_content,hap1,hap2,0.9071,0.0125,0.1971,1.6172,TRUE
Glyma.20G087400,protein_content,hap1,hap2,1.8715,0.0035,0.622,3.1211,TRUE
Glyma.13G009500,protein_content,hap1,hap3,-1.1369,0.0076,-2.0203,-0.2535,TRUE
Glyma.07G050400,protein_content,hap1,hap3,1.0002,0.0254,0.0994,1.9011,TRUE
Glyma.10G205300,protein_content,hap1,hap2,1.3473,0.001,0.5488,2.1457,TRUE
Glyma.15G139000,protein_content,hap1,hap2,-0.6731,0.0345,-1.2966,-0.0495,TRUE
Glyma.08G142300,protein_content,hap1,hap2,1.3669,0,0.7818,1.9519,TRUE
Glyma.15G047200,protein_content,hap1,hap2,1.9906,0,1.0593,2.9219,TRUE
Glyma.17G099300,protein_content,hap1,hap2,-1.6466,0,-2.4116,-0.8817,TRUE
Glyma.06G206200,protein_content,hap1,hap2,1.1314,0.0007,0.486,1.7769,TRUE
Glyma.04G166600,protein_content,hap1,hap2,1.0137,0.0023,0.3666,1.6609,TRUE
Glyma.17G069100,protein_content,hap1,hap2,-0.9813,0.0013,-1.5759,-0.3867,TRUE
Glyma.17G173300,protein_content,hap1,hap2,0.6364,0.0448,0.015,1.2579,TRUE
Glyma.08G111900,protein_content,hap2,hap3,1.8573,0.0004,0.7289,2.9857,TRUE
Glyma.15G038800,protein_content,hap1,hap2,1.1509,0.001,0.4736,1.8282,TRUE
Glyma.04G121700,protein_content,hap1,hap2,1.1716,0.0002,0.5562,1.787,TRUE
Glyma.18G149600,protein_content,hap1,hap2,-0.9036,0.0053,-1.5353,-0.272,TRUE
Glyma.10G025000,protein_content,hap1,hap2,1.2449,0.0242,0.1638,2.3259,TRUE
Glyma.08G200900,protein_content,hap1,hap2,0.8212,0.028,0.0896,1.5528,TRUE
Glyma.13G307900,protein_content,hap1,hap2,1.4903,0.0043,0.4721,2.5085,TRUE
Glyma.04G164000,protein_content,hap1,hap3,1.4984,0.0007,0.5566,2.4401,TRUE
Glyma.15G037000,protein_content,hap1,hap2,1.1837,0.0008,0.4973,1.8701,TRUE
Glyma.01G202900,protein_content,hap1,hap2,-0.9024,0.0031,-1.4975,-0.3074,TRUE
Glyma.17G016300,protein_content,hap1,hap2,2.0038,0.0008,0.845,3.1626,TRUE
Glyma.03G160300,protein_content,hap1,hap2,0.9021,0.0427,0.0234,1.7808,TRUE
Glyma.08G275800,protein_content,hap1,hap3,1.6005,0.0003,0.7359,2.4652,TRUE
Glyma.08G107100,protein_content,hap1,hap2,1.5828,0,0.8319,2.3338,TRUE
Glyma.08G114700,protein_content,hap1,hap3,1.6904,0,0.7897,2.5912,TRUE
Glyma.08G114700,protein_content,hap2,hap3,2.2244,0.0006,0.8361,3.6128,TRUE
Glyma.06G239300,protein_content,hap1,hap4,-1.7825,0.0294,-3.4221,-0.1429,TRUE
Glyma.03G063800,protein_content,hap1,hap2,1.4334,0.0052,0.434,2.4328,TRUE
Glyma.19G195500,protein_content,hap1,hap2,-1.4551,0.0027,-2.3995,-0.5106,TRUE
Glyma.05G172700,protein_content,hap1,hap3,1.3782,0.0003,0.556,2.2003,TRUE
Glyma.14G189600,protein_content,hap2,hap3,2.5026,0.0003,1.0297,3.9755,TRUE
Glyma.06G210300,protein_content,hap1,hap2,1.4196,0.0003,0.5706,2.2685,TRUE
Glyma.11G245700,protein_content,hap1,hap2,1.0609,0.0282,0.0912,2.0306,TRUE
Glyma.12G197300,protein_content,hap1,hap2,1.0707,0.0022,0.39,1.7513,TRUE
Glyma.19G015800,protein_content,hap1,hap2,-0.748,0.0201,-1.3774,-0.1186,TRUE
Glyma.08G098600,protein_content,hap1,hap2,1.5889,0.0016,0.5217,2.6561,TRUE
Glyma.20G001000,protein_content,hap1,hap3,0.9204,0.0372,0.0435,1.7973,TRUE
Glyma.05G184500,protein_content,hap1,hap2,-0.9415,0.0051,-1.5977,-0.2853,TRUE
Glyma.15G028900,protein_content,hap1,hap2,1.1701,0.0008,0.489,1.8512,TRUE
Glyma.08G241400,protein_content,hap1,hap2,1.561,0.0008,0.5639,2.5582,TRUE
Glyma.18G082500,protein_content,hap1,hap7,2.5152,0.0011,0.8129,4.2175,TRUE
Glyma.09G187100,protein_content,hap2,hap6,-1.8242,0.0055,-3.265,-0.3833,TRUE
Glyma.09G187100,protein_content,hap3,hap6,-1.9764,0.0105,-3.6329,-0.3199,TRUE
Glyma.09G187100,protein_content,hap5,hap6,-2.6176,0.0003,-4.3138,-0.9214,TRUE
Glyma.08G329100,protein_content,hap1,hap2,-0.7714,0.0159,-1.3966,-0.1462,TRUE
Glyma.17G021800,protein_content,hap1,hap2,1.1709,0.0015,0.4543,1.8875,TRUE
Glyma.08G108200,protein_content,hap1,hap2,1.5665,0,0.8372,2.2958,TRUE
Glyma.07G147300,protein_content,hap1,hap2,1.2321,0.0012,0.4216,2.0426,TRUE
Glyma.10G023700,protein_content,hap1,hap4,1.0093,0.0039,0.3288,1.6899,TRUE
Glyma.20G059300,protein_content,hap1,hap2,1.6736,0.0055,0.4988,2.8484,TRUE
Glyma.08G197700,protein_content,hap3,hap4,1.1946,0.0185,0.2043,2.185,TRUE
Glyma.15G035500,protein_content,hap1,hap2,1.0314,0.0271,0.0943,1.9684,TRUE
Glyma.15G035500,protein_content,hap2,hap3,-1.1562,0.0063,-2.0378,-0.2746,TRUE
Glyma.04G168600,protein_content,hap3,hap4,2.3365,0.0028,0.6236,4.0494,TRUE
Glyma.18G147500,protein_content,hap12,hap4,2.6722,0.0132,0.3634,4.981,TRUE
Glyma.06G315900,protein_content,hap2,hap8,-1.6347,0.0476,-3.2586,-0.0108,TRUE
Glyma.08G129400,protein_content,hap1,hap3,1.07,0.0093,0.2199,1.9201,TRUE
Glyma.12G117600,protein_content,hap1,hap2,1.4363,0,0.8503,2.0224,TRUE
Glyma.04G166000,protein_content,hap2,hap3,1.4308,0.0248,0.1468,2.7148,TRUE
Glyma.09G040300,protein_content,hap1,hap2,1.1374,0.0012,0.3899,1.885,TRUE
Glyma.12G168000,protein_content,hap1,hap4,-1.2715,0.0184,-2.3677,-0.1754,TRUE
Glyma.15G018200,protein_content,hap1,hap2,1.1085,0.0074,0.3008,1.9161,TRUE
Glyma.13G049900,protein_content,hap3,hap4,-1.0997,0.0088,-1.9676,-0.2318,TRUE
Glyma.17G162000,protein_content,hap1,hap2,0.9445,0.0065,0.268,1.621,TRUE
Glyma.18G128800,protein_content,hap2,hap4,-1.9546,0.0051,-3.4117,-0.4975,TRUE
Glyma.19G011400,protein_content,hap1,hap2,-1.6914,0.0012,-2.8061,-0.5767,TRUE
Glyma.19G011400,protein_content,hap2,hap3,2.7993,0.0003,1.1465,4.4522,TRUE
Glyma.11G174000,protein_content,hap2,hap3,-0.72,0.0248,-1.3478,-0.0921,TRUE
Glyma.08G137900,protein_content,hap1,hap3,1.7031,0,0.7624,2.6438,TRUE
Glyma.08G142900,protein_content,hap1,hap2,1.1798,0.0001,0.5865,1.7731,TRUE
Glyma.16G057500,protein_content,hap1,hap2,-0.6185,0.0451,-1.2235,-0.0135,TRUE
Glyma.15G039800,protein_content,hap2,hap3,1.5522,0.0001,0.6786,2.4258,TRUE
Glyma.20G069700,protein_content,hap1,hap3,2.0508,0.0016,0.6749,3.4268,TRUE
Glyma.20G069700,protein_content,hap3,hap5,-2.1832,0.0022,-3.6937,-0.6728,TRUE
Glyma.06G015300,protein_content,hap1,hap2,1.0742,0.0007,0.4592,1.6892,TRUE
Glyma.08G120500,protein_content,hap1,hap4,1.9775,0.002,0.5315,3.4235,TRUE
Glyma.07G140500,protein_content,hap1,hap2,-0.7701,0.037,-1.4933,-0.047,TRUE
Glyma.15G046900,protein_content,hap1,hap2,0.969,0.0218,0.1426,1.7954,TRUE
Glyma.13G142500,protein_content,hap2,hap3,-1.0461,0.0052,-1.8272,-0.2649,TRUE
Glyma.17G066200,protein_content,hap1,hap2,-1.1339,0.0002,-1.7243,-0.5435,TRUE
Glyma.03G208600,protein_content,hap1,hap2,1.1474,0.0039,0.3717,1.9231,TRUE
Glyma.06G139100,protein_content,hap1,hap2,-1.1073,0.0075,-1.9667,-0.2478,TRUE
Glyma.06G139100,protein_content,hap2,hap3,1.8015,0.0001,0.7972,2.8057,TRUE
Glyma.17G043100,protein_content,hap3,hap4,1.8446,0.0307,0.121,3.5682,TRUE
Glyma.06G314700,protein_content,hap1,hap2,2.5658,0.0003,1.0288,4.1028,TRUE
Glyma.06G314700,protein_content,hap2,hap3,-0.8941,0.0265,-1.704,-0.0843,TRUE
Glyma.15G148100,protein_content,hap1,hap4,2.071,0.0002,0.8066,3.3354,TRUE
Glyma.13G204800,protein_content,hap1,hap3,1.7719,0.002,0.5103,3.0336,TRUE
Glyma.17G072500,protein_content,hap1,hap2,1.0807,0.0004,0.4853,1.6761,TRUE
Glyma.07G047400,protein_content,hap1,hap4,1.4135,0.0003,0.5804,2.2466,TRUE
Glyma.06G035500,protein_content,hap1,hap2,-0.7919,0.01,-1.3924,-0.1914,TRUE
Glyma.02G166400,protein_content,hap1,hap2,1.3921,0.004,0.3768,2.4074,TRUE
Glyma.11G194200,protein_content,hap1,hap2,-1.8159,0.0007,-2.8608,-0.7711,TRUE
Glyma.08G281000,protein_content,hap1,hap2,1.1963,0.0051,0.364,2.0287,TRUE
Glyma.01G037900,protein_content,hap1,hap12,-2.0867,0.002,-3.5712,-0.6022,TRUE
Glyma.01G037900,protein_content,hap12,hap2,2.3388,0.0004,0.8606,3.817,TRUE
Glyma.08G283800,protein_content,hap1,hap2,1.1752,0.0012,0.4692,1.8812,TRUE
Glyma.13G077100,protein_content,hap1,hap2,0.8074,0.0087,0.2069,1.4078,TRUE
Glyma.04G207400,protein_content,hap1,hap2,1.3826,0.0185,0.1893,2.5758,TRUE
Glyma.08G086700,protein_content,hap1,hap2,-1.0318,0.001,-1.6385,-0.4251,TRUE
Glyma.17G240200,protein_content,hap1,hap4,1.299,0.003,0.4474,2.1507,TRUE
Glyma.17G029200,protein_content,hap1,hap2,1.431,0.0001,0.7339,2.1281,TRUE
Glyma.08G102600,protein_content,hap1,hap6,2.5167,0.0015,0.7224,4.311,TRUE
Glyma.08G102600,protein_content,hap4,hap6,2.7683,0.0026,0.7106,4.826,TRUE
Glyma.15G016500,protein_content,hap1,hap2,1.14,0.0068,0.3175,1.9625,TRUE
Glyma.08G139200,protein_content,hap1,hap3,-0.9772,0.0276,-1.8456,-0.1088,TRUE
Glyma.19G011300,protein_content,hap1,hap3,-1.4596,0.003,-2.4973,-0.4219,TRUE
Glyma.19G011300,protein_content,hap3,hap4,2.1333,0.0014,0.7156,3.551,TRUE
Glyma.08G234600,protein_content,hap1,hap2,1.1607,0.0145,0.2323,2.0891,TRUE
Glyma.06G239900,protein_content,hap1,hap7,-2.1553,0.018,-4.0411,-0.2695,TRUE
Glyma.17G075300,protein_content,hap1,hap2,0.8905,0.0122,0.1964,1.5846,TRUE
Glyma.07G157900,protein_content,hap1,hap2,1.5476,0.0076,0.4158,2.6794,TRUE
Glyma.18G169100,protein_content,hap1,hap4,2.1764,0.0005,0.7688,3.584,TRUE
Glyma.01G007400,protein_content,hap1,hap2,1.5295,0.0008,0.6481,2.4109,TRUE
Glyma.02G266600,protein_content,hap2,hap3,1.1951,0.0266,0.1116,2.2787,TRUE
Glyma.16G201100,protein_content,hap2,hap4,-2.4221,0.0048,-4.3394,-0.5048,TRUE
Glyma.16G201100,protein_content,hap2,hap5,-2.27,0.0146,-4.2516,-0.2883,TRUE
Glyma.17G228700,protein_content,hap1,hap2,-0.7061,0.0272,-1.3318,-0.0804,TRUE
Glyma.08G217600,protein_content,hap1,hap2,1.2783,0.0034,0.3616,2.195,TRUE
Glyma.06G035100,protein_content,hap1,hap2,-0.837,0.0059,-1.4295,-0.2445,TRUE
